A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,Predict Time
1650.0,880.0,1220.0,537.5,2647.5,702.0,1507.51,1946.06,890.92,1.9540345668792725
1650.0,880.0,1220.0,537.5,2647.5,702.0,1425.89,1616.64,847.19,1.955505132675171
1650.0,880.0,1220.0,537.5,2647.5,702.0,1373.43,2018.64,809.27,1.9573132991790771
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1482.64,-1768.09,849.12,2.0651185512542725
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1508.37,-1729.96,886.41,2.072833776473999
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1295.35,-1095.62,812.97,2.1018197536468506
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1140.12,-1589.44,734.52,2.107560873031616
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1266.08,-1657.09,824.4,2.1095311641693115
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1313.58,-1794.46,860.52,2.1102254390716553
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1210.67,-1536.26,795.03,2.112809896469116
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1379.64,-1719.11,910.88,2.112943410873413
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1321.51,-1920.11,877.41,2.113412618637085
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1262.66,-1590.97,836.57,2.1151978969573975
1650.0,880.0,1220.0,775.0,2647.5,702.0,1358.57,1665.49,742.91,1.8849542140960693
1650.0,880.0,1220.0,775.0,2647.5,702.0,1401.07,1716.72,777.03,1.8870608806610107
1650.0,880.0,1220.0,775.0,2647.5,702.0,1346.38,1777.75,753.24,1.8921401500701904
1650.0,880.0,1220.0,775.0,2647.5,702.0,1330.85,1359.92,749.84,1.8924815654754639
1650.0,880.0,1220.0,775.0,2647.5,702.0,1406.42,1808.39,793.97,1.8932359218597412
1650.0,880.0,1220.0,775.0,2647.5,702.0,1352.59,1944.89,757.45,1.893329381942749
1650.0,880.0,1220.0,775.0,2647.5,702.0,1443.87,1751.28,822.69,1.8938348293304443
1650.0,880.0,1220.0,775.0,2647.5,702.0,1532.01,2092.88,878.02,1.894468069076538
1650.0,880.0,1220.0,775.0,2647.5,702.0,1257.61,1708.8,715.57,1.8994500637054443
1650.0,880.0,1220.0,775.0,2647.5,702.0,1467.88,1826.59,868.4,1.9049851894378662
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1518.61,-1553.34,735.87,1.9352662563323975
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1399.71,-1580.36,694.57,1.948840856552124
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1490.24,-1441.11,782.69,1.9598500728607178
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1537.72,-1978.84,853.83,1.9708173274993896
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1289.56,-1542.71,692.9,1.97538161277771
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1380.66,-1640.21,760.98,1.9775445461273193
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1381.54,-1797.34,778.07,1.982269048690796
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1254.37,-1835.59,703.37,1.9859464168548584
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1438.4,-1618.11,830.63,1.9885785579681396
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1286.03,-1324.13,732.31,1.9920079708099365
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1480.2,1983.1,749.35,1.809981107711792
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1477.23,1832.44,782.52,1.822239637374878
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1466.45,1910.63,791.59,1.8279950618743896
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1435.86,1581.26,787.0,1.8319966793060303
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1411.31,1912.53,775.77,1.8363797664642334
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1412.11,1891.33,784.65,1.8389461040496826
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1439.15,1787.51,807.52,1.8399131298065186
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1475.37,1335.09,842.5,1.840721845626831
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1420.34,1579.1,800.71,1.8411366939544678
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1541.09,1973.44,875.1,1.8411643505096436
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1497.2,-1670.87,778.98,1.873950719833374
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1391.68,-1912.36,726.96,1.878967046737671
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1455.13,-1902.38,770.71,1.879831075668335
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1433.24,-1876.35,766.93,1.8837144374847412
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1448.9,-1449.96,772.16,1.8847367763519287
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1383.92,-1485.24,734.39,1.8867356777191162
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1415.37,-1592.94,758.34,1.8869092464447021
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1346.86,-1566.42,714.62,1.8876149654388428
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1482.26,-1492.04,807.23,1.8888261318206787
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1459.06,-1812.8,797.83,1.889169454574585
1650.0,880.0,1220.0,250.0,2478.5,702.0,1440.68,1725.49,900.99,2.0292623043060303
1650.0,880.0,1220.0,250.0,2478.5,702.0,1452.66,1835.51,907.55,2.0294530391693115
1650.0,880.0,1220.0,250.0,2478.5,702.0,1369.04,1703.29,857.0,2.0306661128997803
1650.0,880.0,1220.0,250.0,2478.5,702.0,1366.72,2231.39,846.23,2.030881643295288
1650.0,880.0,1220.0,250.0,2478.5,702.0,1273.24,1651.41,802.73,2.0339066982269287
1650.0,880.0,1220.0,250.0,2478.5,702.0,1293.08,1822.41,814.93,2.0347249507904053
1650.0,880.0,1220.0,250.0,2478.5,702.0,1316.57,1623.28,848.42,2.039832830429077
1650.0,880.0,1220.0,250.0,2478.5,702.0,1270.84,1552.09,832.62,2.0447747707366943
1650.0,880.0,1220.0,250.0,2478.5,702.0,1350.25,1828.94,883.06,2.045377492904663
1650.0,880.0,1220.0,250.0,2478.5,702.0,1247.1,1585.66,824.48,2.04789137840271
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,1510.15,-1235.89,778.8,2.057868719100952
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,1331.62,-1343.55,751.94,2.090378522872925
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,1394.39,-1645.06,825.66,2.100018262863159
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,1389.59,-1627.39,826.68,2.1018130779266357
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,1403.82,-1749.43,843.41,2.1033856868743896
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,1438.75,-1483.26,880.61,2.110377073287964
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,1386.16,-1670.88,874.61,2.1197574138641357
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,1535.88,-1652.51,982.41,2.1227033138275146
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,1320.48,-1541.66,840.45,2.1239802837371826
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,1140.2,-1535.08,726.2,2.1263787746429443
1650.0,880.0,1220.0,600.0,2360.0,702.0,1501.65,1627.31,827.21,1.9122378826141357
1650.0,880.0,1220.0,600.0,2360.0,702.0,1330.45,1461.72,743.91,1.9223010540008545
1650.0,880.0,1220.0,600.0,2360.0,702.0,1394.18,1279.36,797.56,1.9248254299163818
1650.0,880.0,1220.0,600.0,2360.0,702.0,1384.01,1797.62,811.42,1.9357049465179443
1650.0,880.0,1220.0,600.0,2360.0,702.0,1303.57,1560.74,782.27,1.9432618618011475
1650.0,880.0,1220.0,600.0,2360.0,702.0,1250.29,1561.28,748.45,1.9435527324676514
1650.0,880.0,1220.0,600.0,2360.0,702.0,1369.66,1663.43,834.12,1.9467484951019287
1650.0,880.0,1220.0,600.0,2360.0,702.0,1428.72,1464.39,885.3,1.9493443965911865
1650.0,880.0,1220.0,600.0,2360.0,702.0,1476.47,1540.09,916.66,1.9504125118255615
1650.0,880.0,1220.0,600.0,2360.0,702.0,1208.72,1682.78,742.1,1.9521539211273193
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1428.43,-1392.36,835.1,2.046823263168335
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1405.45,-1642.18,831.53,2.0496156215667725
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1314.06,-1335.33,770.66,2.051442861557007
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1318.03,-1549.91,780.05,2.05271315574646
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1258.19,-1399.97,742.82,2.0547940731048584
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1261.5,-1584.72,760.68,2.059091329574585
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1588.09,-1647.39,985.41,2.0610463619232178
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1421.29,-1288.97,870.74,2.062011480331421
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1275.31,-1382.57,776.95,2.0630204677581787
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1205.25,-1228.72,735.16,2.065845251083374
1650.0,880.0,1220.0,950.0,2360.0,702.0,1501.72,1749.49,753.02,1.8129661083221436
1650.0,880.0,1220.0,950.0,2360.0,702.0,1416.73,1748.55,719.53,1.82138991355896
1650.0,880.0,1220.0,950.0,2360.0,702.0,1357.48,1423.64,714.87,1.8317477703094482
1650.0,880.0,1220.0,950.0,2360.0,702.0,1568.27,1477.53,864.26,1.8349549770355225
1650.0,880.0,1220.0,950.0,2360.0,702.0,1434.06,1640.34,773.4,1.8359124660491943
1650.0,880.0,1220.0,950.0,2360.0,702.0,1466.9,1689.13,807.31,1.8406798839569092
1650.0,880.0,1220.0,950.0,2360.0,702.0,1371.76,1628.76,745.55,1.8407294750213623
1650.0,880.0,1220.0,950.0,2360.0,702.0,1375.25,1461.19,765.16,1.8458306789398193
1650.0,880.0,1220.0,950.0,2360.0,702.0,1316.49,1739.34,724.66,1.8470227718353271
1650.0,880.0,1220.0,950.0,2360.0,702.0,1500.87,1608.15,850.31,1.8472440242767334
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1487.41,-1701.53,704.64,1.8891255855560303
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1429.65,-1125.84,725.1,1.914539098739624
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1538.15,-1417.13,827.69,1.9235074520111084
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1493.07,-1280.0,809.29,1.9286706447601318
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1337.83,-1205.22,713.16,1.9319322109222412
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1542.23,-1180.53,848.85,1.9320447444915771
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1351.98,-1724.24,736.69,1.9336678981781006
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1397.08,-1601.77,768.66,1.9351212978363037
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1300.76,-1521.43,709.58,1.93735671043396
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1434.85,-1446.33,803.12,1.9394471645355225
1650.0,880.0,1220.0,250.0,2241.5,702.0,1350.15,1204.56,748.09,1.9878804683685303
1650.0,880.0,1220.0,250.0,2241.5,702.0,1316.9,1662.05,797.35,2.017110586166382
1650.0,880.0,1220.0,250.0,2241.5,702.0,1247.23,1525.1,758.7,2.0190675258636475
1650.0,880.0,1220.0,250.0,2241.5,702.0,1192.58,1495.79,745.29,2.0269696712493896
1650.0,880.0,1220.0,250.0,2241.5,702.0,1527.0,1588.67,969.63,2.0282647609710693
1650.0,880.0,1220.0,250.0,2241.5,702.0,1219.24,1446.11,782.59,2.033721685409546
1650.0,880.0,1220.0,250.0,2241.5,702.0,1228.13,1735.88,795.15,2.0383031368255615
1650.0,880.0,1220.0,250.0,2241.5,702.0,1359.78,1592.91,886.73,2.038816213607788
1650.0,880.0,1220.0,250.0,2241.5,702.0,1151.14,1452.91,751.44,2.039100408554077
1650.0,880.0,1220.0,250.0,2241.5,702.0,1242.74,1695.51,822.48,2.0442464351654053
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1492.25,-1308.83,699.55,1.8387181758880615
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1502.91,-1278.41,728.44,1.8467767238616943
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1542.14,-1421.99,757.93,1.847116231918335
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1537.19,-1401.21,774.28,1.8540894985198975
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1622.04,-1614.95,842.41,1.8570363521575928
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1440.18,-1336.33,731.12,1.8624093532562256
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1444.5,-1602.77,739.14,1.8627831935882568
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1468.89,-1471.14,756.5,1.8639981746673584
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1575.12,-1513.16,829.74,1.8643548488616943
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1429.64,-1693.38,737.92,1.865323781967163
1650.0,880.0,1220.0,250.0,2010.0,702.0,1582.59,1131.7,932.66,1.9941136837005615
1650.0,880.0,1220.0,250.0,2010.0,702.0,1337.34,1782.61,780.14,2.0029618740081787
1650.0,880.0,1220.0,250.0,2010.0,702.0,1292.76,1347.57,766.95,2.005910634994507
1650.0,880.0,1220.0,250.0,2010.0,702.0,1469.61,1414.39,905.09,2.013475179672241
1650.0,880.0,1220.0,250.0,2010.0,702.0,1500.75,1543.57,925.38,2.0142743587493896
1650.0,880.0,1220.0,250.0,2010.0,702.0,1421.36,1772.52,899.02,2.025489568710327
1650.0,880.0,1220.0,250.0,2010.0,702.0,1267.3,1371.65,810.35,2.0279109477996826
1650.0,880.0,1220.0,250.0,2010.0,702.0,1260.71,1293.73,809.69,2.0286309719085693
1650.0,880.0,1220.0,250.0,2010.0,702.0,1112.16,1401.88,717.94,2.032282590866089
1650.0,880.0,1220.0,250.0,2010.0,702.0,1319.46,1416.32,864.8,2.0352838039398193
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1492.48,-1776.27,1044.85,2.0831105709075928
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1397.58,-1850.0,992.82,2.086930990219116
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1374.25,-1791.42,983.53,2.089362859725952
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1289.25,-1623.98,930.54,2.0920464992523193
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1296.87,-1323.32,949.93,2.0990350246429443
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1341.41,-2082.91,999.94,2.101550817489624
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1375.59,-1812.43,1018.05,2.101579427719116
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1367.81,-1822.25,1015.28,2.1024415493011475
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1258.65,-1613.71,949.46,2.1062448024749756
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1230.07,-1768.63,932.95,2.106250524520874
1650.0,880.0,1220.0,537.5,2072.5,702.0,1365.5,1370.17,749.72,1.9230144023895264
1650.0,880.0,1220.0,537.5,2072.5,702.0,1343.87,1518.52,738.36,1.925032377243042
1650.0,880.0,1220.0,537.5,2072.5,702.0,1341.86,1320.77,752.84,1.9294955730438232
1650.0,880.0,1220.0,537.5,2072.5,702.0,1516.71,1487.05,870.96,1.9312207698822021
1650.0,880.0,1220.0,537.5,2072.5,702.0,1409.62,1447.26,808.17,1.9339892864227295
1650.0,880.0,1220.0,537.5,2072.5,702.0,1295.0,1110.71,746.62,1.9373195171356201
1650.0,880.0,1220.0,537.5,2072.5,702.0,1475.71,1360.68,865.3,1.9382760524749756
1650.0,880.0,1220.0,537.5,2072.5,702.0,1262.59,1520.94,721.61,1.9385802745819092
1650.0,880.0,1220.0,537.5,2072.5,702.0,1307.01,1338.55,757.43,1.9398648738861084
1650.0,880.0,1220.0,537.5,2072.5,702.0,1549.38,1352.85,927.22,1.942626714706421
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1487.0,-1398.07,946.9,2.0014359951019287
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1399.11,-1853.8,901.47,2.0029923915863037
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1361.96,-2091.97,921.54,2.0178029537200928
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1359.55,-1525.51,961.5,2.036597967147827
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1371.45,-2199.22,997.3,2.0423295497894287
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1274.7,-1596.31,921.91,2.0424916744232178
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1297.2,-1900.02,953.22,2.04618239402771
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1310.45,-1816.51,963.96,2.047452688217163
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1423.69,-1831.54,1043.08,2.048663854598999
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1424.56,-1954.76,1046.83,2.0492818355560303
1650.0,880.0,1220.0,775.0,2072.5,702.0,1476.39,1212.97,792.1,1.8607900142669678
1650.0,880.0,1220.0,775.0,2072.5,702.0,1532.53,1676.17,873.88,1.8802907466888428
1650.0,880.0,1220.0,775.0,2072.5,702.0,1436.27,1530.25,814.34,1.8806064128875732
1650.0,880.0,1220.0,775.0,2072.5,702.0,1366.49,1617.08,765.14,1.8806188106536865
1650.0,880.0,1220.0,775.0,2072.5,702.0,1396.1,1444.03,798.75,1.8845298290252686
1650.0,880.0,1220.0,775.0,2072.5,702.0,1386.92,1187.68,801.21,1.8857390880584717
1650.0,880.0,1220.0,775.0,2072.5,702.0,1463.99,1325.18,851.38,1.8859889507293701
1650.0,880.0,1220.0,775.0,2072.5,702.0,1425.85,1327.92,840.35,1.8913381099700928
1650.0,880.0,1220.0,775.0,2072.5,702.0,1415.04,1356.19,840.04,1.894113302230835
1650.0,880.0,1220.0,775.0,2072.5,702.0,1345.52,1510.47,808.83,1.900815725326538
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1457.41,-2147.2,925.94,1.9018819332122803
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1507.44,-1527.52,955.75,1.9048230648040771
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1481.24,-1816.94,949.31,1.9068410396575928
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1469.93,-1408.34,936.71,1.90781569480896
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1567.94,-2208.49,1036.82,1.9148995876312256
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1492.84,-2002.23,998.55,1.9204785823822021
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1452.08,-1664.81,966.05,1.920947790145874
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1477.3,-1249.5,978.24,1.922250509262085
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1403.16,-1822.16,944.42,1.9239919185638428
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1463.88,-1719.4,986.64,1.9251611232757568
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1387.45,1625.64,727.42,1.8124377727508545
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1568.54,1532.49,852.27,1.8132760524749756
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1384.69,1499.94,758.21,1.8235046863555908
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1521.97,1285.44,863.15,1.8266136646270752
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1346.74,1158.03,764.42,1.8324778079986572
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1403.42,1497.32,798.51,1.8334758281707764
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1418.3,1477.84,809.71,1.833705186843872
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1370.77,1478.47,779.58,1.8341529369354248
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1363.24,1139.12,783.93,1.8351490497589111
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1442.61,1697.03,827.67,1.8357837200164795
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1595.25,-1679.8,979.85,1.8409974575042725
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1452.6,-1492.62,881.83,1.8415448665618896
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1521.92,-1884.95,957.83,1.8495709896087646
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1545.4,-1770.57,982.11,1.8534162044525146
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1424.24,-1379.54,895.08,1.8537328243255615
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1471.32,-1970.09,937.49,1.8539159297943115
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1432.46,-1643.35,905.48,1.8539597988128662
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1471.87,-1654.64,932.21,1.8539865016937256
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1456.09,-2317.4,938.25,1.8556592464447021
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1512.68,-1749.51,968.18,1.8563954830169678
1650.0,880.0,1220.0,187.5,2647.5,922.0,1480.58,1627.67,1024.59,2.0116631984710693
1650.0,880.0,1220.0,187.5,2647.5,922.0,1306.15,1244.97,926.17,2.015449285507202
1650.0,880.0,1220.0,187.5,2647.5,922.0,1352.96,2046.15,994.31,2.034745931625366
1650.0,880.0,1220.0,187.5,2647.5,922.0,1397.38,1649.39,1037.13,2.0367066860198975
1650.0,880.0,1220.0,187.5,2647.5,922.0,1452.8,2066.63,1066.56,2.0373075008392334
1650.0,880.0,1220.0,187.5,2647.5,922.0,1344.41,2072.54,1014.0,2.044257879257202
1650.0,880.0,1220.0,187.5,2647.5,922.0,1306.63,2011.24,997.48,2.0465924739837646
1650.0,880.0,1220.0,187.5,2647.5,922.0,1285.09,1867.4,1001.33,2.0524861812591553
1650.0,880.0,1220.0,187.5,2647.5,922.0,1268.81,1904.3,992.75,2.0533578395843506
1650.0,880.0,1220.0,187.5,2647.5,922.0,1354.09,1402.56,1062.31,2.0546071529388428
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1607.93,-1657.83,941.41,2.008136510848999
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1578.85,-1575.36,1012.09,2.0415608882904053
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1509.02,-1557.62,980.19,2.0469424724578857
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1404.91,-1464.35,925.65,2.0533854961395264
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1621.5,-1759.16,1078.78,2.0543954372406006
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1451.61,-1531.65,969.72,2.057356595993042
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1565.08,-1563.31,1049.45,2.058598279953003
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1429.78,-1533.74,962.82,2.0603902339935303
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1330.29,-1607.25,961.21,2.082777738571167
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1318.33,-1867.67,961.83,2.084827184677124
1650.0,880.0,1220.0,425.0,2647.5,922.0,1398.62,1802.52,938.03,1.9522435665130615
1650.0,880.0,1220.0,425.0,2647.5,922.0,1483.8,1168.42,1042.27,1.9650380611419678
1650.0,880.0,1220.0,425.0,2647.5,922.0,1316.51,2121.03,931.23,1.9714086055755615
1650.0,880.0,1220.0,425.0,2647.5,922.0,1446.75,2011.48,1029.07,1.9744813442230225
1650.0,880.0,1220.0,425.0,2647.5,922.0,1430.91,1742.05,1036.31,1.9794042110443115
1650.0,880.0,1220.0,425.0,2647.5,922.0,1359.44,1671.26,995.22,1.9812428951263428
1650.0,880.0,1220.0,425.0,2647.5,922.0,1349.4,1970.88,1003.7,1.9890611171722412
1650.0,880.0,1220.0,425.0,2647.5,922.0,1266.24,1878.0,953.06,1.9901998043060303
1650.0,880.0,1220.0,425.0,2647.5,922.0,1338.25,2045.68,1000.06,1.9908883571624756
1650.0,880.0,1220.0,425.0,2647.5,922.0,1448.36,1844.87,1080.46,1.9915196895599365
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1551.11,-1390.93,915.97,1.933194875717163
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1499.83,-1490.9,958.84,1.960599660873413
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1509.27,-1523.63,972.35,1.963042974472046
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1437.22,-1673.71,943.14,1.9686830043792725
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1488.23,-1537.36,985.91,1.9730184078216553
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1346.54,-1319.85,892.05,1.9744317531585693
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1413.31,-1503.86,949.27,1.9780499935150146
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1360.42,-1924.63,925.12,1.9794328212738037
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1455.79,-1624.1,992.76,1.9826982021331787
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1360.46,-1559.8,934.74,1.985044240951538
1650.0,880.0,1220.0,662.5,2647.5,922.0,1365.5,1801.74,926.75,1.906421422958374
1650.0,880.0,1220.0,662.5,2647.5,922.0,1459.38,2501.13,987.98,1.9105756282806396
1650.0,880.0,1220.0,662.5,2647.5,922.0,1380.3,1788.05,948.07,1.9107930660247803
1650.0,880.0,1220.0,662.5,2647.5,922.0,1470.57,1785.57,1023.82,1.9162042140960693
1650.0,880.0,1220.0,662.5,2647.5,922.0,1311.23,1516.42,928.65,1.91825270652771
1650.0,880.0,1220.0,662.5,2647.5,922.0,1315.17,1912.31,927.35,1.9194467067718506
1650.0,880.0,1220.0,662.5,2647.5,922.0,1376.29,1965.96,969.42,1.9201714992523193
1650.0,880.0,1220.0,662.5,2647.5,922.0,1374.87,1960.23,981.84,1.9251973628997803
1650.0,880.0,1220.0,662.5,2647.5,922.0,1379.86,2168.45,981.4,1.9252183437347412
1650.0,880.0,1220.0,662.5,2647.5,922.0,1401.05,1857.86,1005.95,1.9267213344573975
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1594.04,-1375.27,976.07,1.8635671138763428
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1499.92,-1713.59,920.39,1.8640096187591553
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1585.6,-1620.77,977.98,1.8645646572113037
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1563.0,-1631.73,969.25,1.866760015487671
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1474.48,-1718.58,917.21,1.8686959743499756
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1444.71,-1648.71,908.39,1.8733270168304443
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1470.6,-1704.97,928.99,1.8740308284759521
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1563.69,-1662.93,995.17,1.8757588863372803
