A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,Time
1650.0,880.0,1220.0,537.5,2647.5,702.0,1429.86,1904.3,884.45,2.584
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1482.64,-1768.09,949.12,2.632
1650.0,880.0,1220.0,775.0,2647.5,702.0,1358.57,1665.49,842.91,2.44
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1518.61,-1553.34,835.87,2.508
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1480.2,1983.1,849.35,2.416
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1497.2,-1670.87,878.98,2.38
1650.0,880.0,1220.0,250.0,2478.5,702.0,1440.68,1725.49,1000.99,2.568
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,1510.15,-1235.89,878.8,2.48
1650.0,880.0,1220.0,600.0,2360.0,702.0,1501.65,1627.31,927.21,2.48
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1428.43,-1392.36,935.1,2.372
1650.0,880.0,1220.0,950.0,2360.0,702.0,1501.72,1749.49,853.02,2.364
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1487.41,-1701.53,804.64,2.248
1650.0,880.0,1220.0,250.0,2241.5,702.0,1350.15,1204.56,848.09,2.512
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1492.25,-1308.83,799.55,2.096
1650.0,880.0,1220.0,250.0,2010.0,702.0,1582.59,1131.7,1032.66,2.568
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1492.48,-1776.27,1144.85,2.532
1650.0,880.0,1220.0,537.5,2072.5,702.0,1365.5,1370.17,849.72,2.416
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1487.0,-1398.07,1046.9,2.396
1650.0,880.0,1220.0,775.0,2072.5,702.0,1476.39,1212.97,892.1,2.304
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1457.41,-2147.2,1025.94,2.372
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1387.45,1625.64,827.42,2.144
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1595.25,-1679.8,1079.85,2.212
1650.0,880.0,1220.0,187.5,2647.5,922.0,1480.58,1627.67,1124.59,2.592
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,1607.93,-1657.83,1041.41,2.58
1650.0,880.0,1220.0,425.0,2647.5,922.0,1398.62,1802.52,1038.03,2.548
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1551.11,-1390.93,1015.97,2.44
1650.0,880.0,1220.0,662.5,2647.5,922.0,1365.5,1801.74,1026.75,2.436
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1594.04,-1375.27,1076.07,2.284
1650.0,880.0,1220.0,950.0,2710.0,922.0,1514.33,1521.42,1045.21,2.284
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,1438.26,-1556.04,1066.65,2.536
1650.0,880.0,1220.0,250.0,2360.0,922.0,1548.21,1617.3,1191.29,2.496
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,1421.53,-1735.59,1044.22,2.428
1650.0,880.0,1220.0,600.0,2360.0,922.0,1458.24,1664.07,1079.47,2.388
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1502.9,-1406.09,1005.83,2.252
1650.0,880.0,1220.0,950.0,2478.5,922.0,1462.23,1539.46,1033.88,2.276
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,1577.34,-1690.1,1210.71,2.62
1650.0,880.0,1220.0,187.5,2072.5,922.0,1494.82,1337.69,1106.0,2.484
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1620.67,-1465.78,1239.24,2.484
1650.0,880.0,1220.0,425.0,2072.5,922.0,1534.12,1612.9,1133.94,2.424
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1536.86,-1932.18,1206.21,2.38
1650.0,880.0,1220.0,662.5,2072.5,922.0,1539.17,1434.64,1148.17,2.268
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1520.43,-1696.13,1239.45,2.588
1650.0,880.0,1220.0,950.0,2241.5,922.0,1524.22,1514.33,1077.97,2.236
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1531.1,-1779.78,1243.86,2.464
1650.0,880.0,1220.0,950.0,2010.0,922.0,1538.79,1508.16,1100.06,2.12
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1603.48,-1893.72,1223.93,2.336
1650.0,880.0,1220.0,250.0,2710.0,1142.0,1567.62,1850.4,1279.88,2.548
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,1527.43,-1369.43,1240.06,2.336
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1581.81,1419.28,1297.57,2.42
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1617.31,-1481.68,1232.83,2.32
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1552.25,1607.65,1291.69,2.376
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1645.6,-1834.09,1221.2,2.296
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1647.39,1819.93,1282.3,2.336
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1521.93,-1550.6,1193.48,1.992
1650.0,880.0,1220.0,250.0,2478.5,1142.0,1635.63,1400.28,1276.38,2.496
1670.0,-880.0,1205.0,135.0,-2600.0,1287.0,1475.17,-1736.9,1347.23,2.456
1650.0,880.0,1220.0,600.0,2360.0,1142.0,1598.66,1651.19,1272.27,2.36
1670.0,-880.0,1205.0,375.0,-2600.0,1287.0,1495.42,-1905.15,1348.06,2.404
1650.0,880.0,1220.0,950.0,2360.0,1142.0,1563.95,1497.49,1272.44,2.196
1670.0,-880.0,1205.0,825.0,-2600.0,1287.0,1542.19,-1657.25,1343.27,2.232
1650.0,880.0,1220.0,250.0,2241.5,1142.0,1480.33,1776.29,1281.23,2.472
1670.0,-880.0,1205.0,1065.0,-2600.0,1287.0,1662.29,-1721.04,1341.07,2.268
1650.0,880.0,1220.0,250.0,2010.0,1142.0,1457.6,1322.36,1274.04,2.312
1670.0,-880.0,1205.0,210.0,-2285.0,1287.0,1632.48,-1765.22,1333.83,2.58
1650.0,880.0,1220.0,537.5,2072.5,1142.0,1484.37,1493.5,1259.38,2.292
1670.0,-880.0,1205.0,600.0,-2285.0,1287.0,1571.52,-1454.77,1347.29,2.368
1650.0,880.0,1220.0,775.0,2072.5,1142.0,1575.12,1313.3,1249.77,2.128
1670.0,-880.0,1205.0,990.0,-2285.0,1287.0,1586.74,-1733.99,1338.11,2.292
1650.0,880.0,1220.0,1012.5,2072.5,1142.0,1591.89,1494.57,1261.81,2.076
1670.0,-880.0,1205.0,210.0,-2045.0,1287.0,1602.68,-1523.03,1346.18,2.524
1650.0,880.0,1220.0,187.5,2647.5,1362.0,1593.64,1724.73,1368.21,2.548
1670.0,-880.0,1205.0,600.0,-2045.0,1287.0,1531.33,-1600.49,1351.05,2.36
1650.0,880.0,1220.0,425.0,2647.5,1362.0,1433.91,2002.74,1347.18,2.524
1670.0,-880.0,1205.0,990.0,-2045.0,1287.0,1591.47,-1161.85,1318.78,2.184
1650.0,880.0,1220.0,662.5,2647.5,1362.0,1474.2,1654.46,1355.02,2.38
1650.0,880.0,1220.0,950.0,2710.0,1362.0,1524.42,1725.09,1343.36,2.316
1650.0,880.0,1220.0,250.0,2360.0,1362.0,1526.94,1490.88,1386.76,2.384
1650.0,880.0,1220.0,600.0,2360.0,1362.0,1627.39,1716.53,1379.14,2.344
1650.0,880.0,1220.0,950.0,2478.5,1362.0,1541.83,1578.8,1364.89,2.256
1650.0,880.0,1220.0,187.5,2072.5,1362.0,1417.74,1472.33,1356.02,2.368
1650.0,880.0,1220.0,425.0,2072.5,1362.0,1558.35,1382.8,1394.47,2.252
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1513.17,1286.83,1367.18,2.136
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1546.69,1460.51,1381.18,2.156
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1492.03,1248.97,1359.24,2.024
