A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,time
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1208.24,556.95,1465.77,9.227
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1207.01,-893.25,1439.96,8.383
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1213.23,720.13,1279.4,8.279
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1217.15,729.72,1239.97,8.159
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1211.38,-385.93,1509.65,8.135
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1203.87,-239.11,1492.95,8.035
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1202.87,330.63,1432.24,7.911
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1220.77,-444.68,1388.92,7.759
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1223.61,-205.85,1462.76,7.723
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1214.57,-638.73,1278.71,7.699
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1207.95,-48.33,1425.08,7.627
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1222.21,-549.46,1233.45,7.515
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1219.71,-203.7,1344.54,7.487
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1225.58,-791.88,1036.22,7.487
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1212.14,-41.5,1557.02,7.427
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1206.05,-8.2,1386.9,7.407
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1215.34,-398.95,1320.23,7.351
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1208.38,-186.93,1302.27,7.319
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1209.23,195.17,1297.75,7.287
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1214.29,517.81,1247.5,7.239
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1214.86,98.57,1288.44,7.195
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1218.45,-348.24,1417.79,7.195
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1214.44,-830.08,1129.53,7.191
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1214.62,-574.54,1135.55,7.183
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1213.29,-315.65,1307.39,7.107
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1218.28,-744.65,1118.79,7.099
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1212.91,-577.63,1037.05,7.023
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1226.6,73.69,1387.47,6.947
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1227.54,-42.74,1317.79,6.947
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1210.78,422.08,1282.77,6.943
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1224.14,-295.31,1382.8,6.935
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1210.95,-305.61,1544.36,6.911
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1217.07,-531.36,1083.69,6.903
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1206.57,344.1,1323.19,6.863
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1208.84,-504.95,1315.97,6.843
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1226.92,226.52,1187.6,6.835
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1209.43,-480.59,1024.64,6.819
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1210.65,-233.84,1549.48,6.747
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1215.2,-332.73,994.44,6.727
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1212.24,37.22,1191.32,6.695
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1212.13,-490.55,996.37,6.655
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1213.33,-527.0,1063.05,6.655
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1209.74,-240.96,999.52,6.619
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1223.19,68.06,1334.84,6.567
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1206.77,-543.21,1326.03,6.555
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1225.94,-444.21,1332.39,6.527
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1228.13,-170.73,1080.19,6.511
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1216.14,580.27,1044.3,6.507
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1224.14,355.18,1217.03,6.507
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1217.26,125.39,1475.76,6.491
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1224.65,387.85,1196.05,6.459
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1220.29,355.13,1255.69,6.459
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1212.19,-559.55,1075.11,6.459
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1207.45,-255.79,874.79,6.455
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1215.59,152.08,957.46,6.347
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1206.17,-111.66,1006.06,6.307
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1213.85,527.43,1274.85,6.247
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1221.29,-208.71,870.25,6.227
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1204.58,61.97,1361.87,6.215
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1219.68,257.72,880.9,6.183
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1207.91,383.69,1364.26,6.151
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1213.04,114.22,1425.39,6.119
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1224.5,241.57,810.86,6.115
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1205.9,108.11,1211.25,6.115
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1226.47,32.8,1006.8,6.103
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1203.63,246.23,994.46,6.079
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1201.47,154.62,1211.98,6.071
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1223.64,-258.68,1462.01,6.027
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1205.42,40.57,1286.53,6.007
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1211.6,278.49,1351.64,6.003
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1221.16,-614.81,1042.63,5.967
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1217.25,318.26,1224.5,5.911
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1202.03,-465.78,979.19,5.883
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1215.91,-674.83,769.99,5.819
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1209.65,-211.53,1313.1,5.803
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1220.72,793.59,955.12,5.803
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1213.43,123.27,1414.01,5.799
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1213.65,-546.02,1143.18,5.779
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1220.97,-515.82,1049.93,5.651
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1215.59,-386.32,841.24,5.647
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1207.02,-249.83,1040.46,5.623
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1228.18,-139.66,1143.16,5.571
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1218.47,-109.36,1262.7,5.503
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1201.02,-49.01,1184.13,5.423
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1220.48,-351.64,1178.83,5.251
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1205.96,-99.24,1156.47,4.984
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1223.86,465.93,1148.93,4.98
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1228.48,-360.38,1030.9,4.908
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1209.22,-411.18,1000.23,4.904
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1214.66,-384.13,956.59,4.78
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1207.11,-223.89,1003.97,4.728
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1227.54,56.27,1069.25,4.684
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1215.9,-164.61,1005.06,4.68
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1202.66,7.58,1050.88,4.676
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1211.39,117.82,995.26,4.5
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1222.84,-74.91,935.71,4.488
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1213.49,-406.06,768.86,4.472
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1227.46,288.24,1006.78,4.46
1200.0,800.0,1000.0,1230.0,-1000.0,200.0,1219.67,64.95,950.03,4.44
