A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,time
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1036.5,70.21,1129.32,4.232
1150.0,1000.0,1000.0,810.0,-770.0,660.0,966.67,-51.74,1094.25,4.228
1150.0,1000.0,1000.0,810.0,-770.0,660.0,955.06,343.07,1117.56,4.224
1150.0,1000.0,1000.0,810.0,-770.0,660.0,991.27,547.93,1097.25,4.208
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1025.37,402.23,1129.93,4.208
1150.0,1000.0,1000.0,810.0,-770.0,660.0,983.47,41.27,1095.36,4.196
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1074.66,267.31,1132.41,4.196
1150.0,1000.0,1000.0,810.0,-770.0,660.0,863.32,-290.07,965.09,4.188
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1011.74,188.02,1110.86,4.18
1150.0,1000.0,1000.0,810.0,-770.0,660.0,869.35,93.39,1040.31,4.176
1150.0,1000.0,1000.0,810.0,-770.0,660.0,893.92,318.72,1051.51,4.176
1150.0,1000.0,1000.0,810.0,-770.0,660.0,940.81,123.36,1078.29,4.172
1150.0,1000.0,1000.0,810.0,-770.0,660.0,913.91,215.65,1063.44,4.164
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1067.37,70.15,1090.23,4.164
1150.0,1000.0,1000.0,810.0,-770.0,660.0,949.23,254.79,1079.58,4.16
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1085.33,407.66,1113.09,4.156
1150.0,1000.0,1000.0,810.0,-770.0,660.0,885.12,166.3,1029.78,4.144
1150.0,1000.0,1000.0,810.0,-770.0,660.0,969.44,289.54,1078.8,4.144
1150.0,1000.0,1000.0,810.0,-770.0,660.0,919.72,335.93,1046.19,4.144
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1015.09,66.34,1065.15,4.136
1150.0,1000.0,1000.0,810.0,-770.0,660.0,912.86,-19.47,1005.75,4.112
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1045.24,25.64,1042.11,4.104
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1108.77,245.09,1074.58,4.104
1150.0,1000.0,1000.0,810.0,-770.0,660.0,978.61,155.29,1040.03,4.092
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1037.96,518.83,1057.87,4.092
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1029.74,104.79,1040.35,4.084
1150.0,1000.0,1000.0,810.0,-770.0,660.0,962.83,203.43,1021.8,4.076
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1042.66,160.45,1044.56,4.076
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1079.06,-61.19,994.0,4.072
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1123.09,96.07,1018.51,4.068
1150.0,1000.0,1000.0,810.0,-770.0,660.0,929.41,540.4,914.33,4.048
1150.0,1000.0,1000.0,810.0,-770.0,660.0,944.55,-161.18,908.26,4.008
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1014.01,716.04,913.93,4.0
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1038.01,27.14,948.13,3.992
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1112.19,130.49,943.24,3.992
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1003.94,-137.05,912.76,3.992
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1145.46,418.16,973.23,3.984
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1227.55,126.74,1400.54,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1213.45,251.97,1145.45,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1229.21,288.11,1314.22,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1216.9,-14.09,1254.47,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1219.68,65.26,1415.1,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1220.23,176.67,1014.45,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1214.59,63.32,1325.93,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1219.22,486.87,1718.4,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1215.72,230.94,1353.85,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1213.38,-146.2,1455.6,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1227.25,481.03,1402.19,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1215.95,174.91,1413.31,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1224.9,371.06,776.75,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1228.69,577.09,1339.58,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1225.17,88.67,1339.07,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1220.28,-168.58,1070.25,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1222.45,320.08,1497.49,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1215.32,120.05,1686.95,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1226.14,-7.68,1288.71,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1225.77,-157.93,1363.56,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1213.88,219.12,1128.35,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1219.85,-64.43,1458.71,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1212.94,266.98,1648.4,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1229.98,180.05,1084.34,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1215.66,314.09,1063.17,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1218.88,122.88,1450.18,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1216.72,51.06,1413.47,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1226.67,188.12,1611.18,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1214.81,300.93,1307.02,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1220.87,270.38,1682.5,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1226.63,225.29,1613.9,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1216.55,555.04,1210.73,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1224.86,514.52,1350.0,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1216.82,37.3,1431.44,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1216.05,26.36,1161.74,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1225.33,216.26,1133.42,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1227.3,352.41,1654.35,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1227.17,340.38,1176.24,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1224.64,463.02,1350.99,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1226.84,458.02,1485.12,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1224.13,470.59,1523.75,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1225.84,94.22,1302.26,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1218.98,132.56,1329.7,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1217.63,375.87,1327.99,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1223.76,-199.37,1030.73,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1223.19,613.25,1572.08,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1219.78,443.04,1342.91,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1226.0,124.18,1162.99,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1216.0,65.75,1299.62,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1216.96,428.32,1511.66,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1214.36,128.61,1210.62,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1217.95,53.9,1489.26,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1217.42,5.36,1424.4,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1219.13,89.42,1475.55,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1223.56,298.93,1168.71,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1216.92,565.9,1605.37,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1216.59,-76.96,1379.78,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1219.9,335.64,1200.47,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1216.64,239.77,1414.8,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1216.07,-116.04,1566.25,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1221.86,9.7,1224.34,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1214.49,215.67,1074.57,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1229.91,28.16,1498.78,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1225.68,156.59,1172.55,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1215.9,248.06,1164.57,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1217.93,154.7,1355.91,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1219.13,199.33,1545.18,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1219.76,137.02,1638.4,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1219.99,200.12,1050.68,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1215.35,404.68,1348.05,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1215.67,12.35,1257.01,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1228.48,333.61,1209.12,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1212.81,287.18,1747.48,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1222.69,-130.7,1392.14,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1216.98,276.97,1242.9,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1215.05,519.87,1466.74,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1227.64,540.47,1613.12,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1213.75,267.5,1688.93,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1221.59,205.58,1319.1,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1217.45,447.75,1545.99,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1225.84,97.81,1428.7,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1212.99,587.42,1516.26,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1222.16,65.84,1188.93,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1222.22,-135.48,1470.58,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1223.99,218.44,1435.85,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1217.89,160.96,1793.48,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1221.11,421.05,934.29,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1218.38,-58.4,1399.22,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1214.46,402.22,1380.0,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1228.45,385.05,1296.26,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1227.49,-194.27,1433.72,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1217.17,11.86,1048.65,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1223.22,256.97,1455.83,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1219.79,622.96,1323.7,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1215.6,-22.24,1628.75,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1221.15,39.17,1289.66,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1222.16,472.03,1390.41,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1223.72,48.49,1324.61,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1215.91,487.86,1525.91,3.956
1230.0,650.0,1200.0,1210.0,-250.0,480.0,1220.13,336.56,1139.95,3.956
1150.0,1000.0,1000.0,810.0,-770.0,660.0,1082.43,519.8,979.93,3.956
