A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,time
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1300.93,-225.13,1762.86,7.883
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1306.36,346.46,1651.99,7.743
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1304.19,64.13,1709.7,7.691
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1282.11,-250.1,1751.88,7.663
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1275.31,-76.49,1705.18,7.615
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1275.95,-71.19,1743.88,7.395
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1265.01,-545.14,1661.0,7.227
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1307.28,-97.7,1670.93,7.187
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1333.54,-375.11,1668.02,7.087
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1263.31,-443.11,1554.99,6.867
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1279.03,142.63,1532.71,6.863
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1314.84,-169.38,1778.37,6.743
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1336.43,-325.96,1206.56,6.703
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1296.88,577.67,1518.0,6.623
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1311.74,-315.82,1688.27,6.595
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1300.18,-40.47,1206.11,6.583
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1292.33,167.28,1302.6,6.463
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1276.44,298.55,1600.74,6.379
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1325.75,-275.03,1757.17,6.359
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1278.88,556.91,1368.91,6.091
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1236.85,246.25,1665.59,6.079
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1351.15,-238.53,1742.71,6.075
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1303.61,-416.13,1659.47,6.055
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1293.45,156.95,1384.14,6.027
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1279.68,218.41,1332.5,6.019
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1303.83,-370.18,1694.14,5.995
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1240.1,-454.56,1619.01,5.991
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1319.83,-134.69,1727.11,5.955
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1338.91,8.71,1690.88,5.935
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1314.64,153.18,1697.36,5.899
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1281.96,-348.07,1544.4,5.883
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1281.59,-242.57,1613.28,5.759
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1275.16,-197.04,1339.03,5.691
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1273.95,-904.73,1011.48,5.639
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1267.45,-191.77,1577.91,5.615
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1270.27,290.93,1573.93,5.515
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1345.7,-603.16,1382.7,5.475
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1313.94,430.34,1521.58,5.291
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1259.34,-550.56,1257.23,5.243
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1280.39,-44.2,1535.43,5.227
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1318.95,-43.91,1485.01,5.187
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1264.35,-224.69,1345.72,5.123
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1276.71,-352.13,1194.49,4.788
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1307.97,-123.07,1288.51,4.712
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1262.14,211.76,943.07,4.512
1230.0,-1000.0,200.0,1365.0,600.0,1500.0,1313.72,7.03,1015.01,4.404
