A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,time
980.0,-970.861,500.0,1472.08,650.874,1000.0,1245.7662462619912,-156.09126236197676,994.8708562158735,3.972
980.0,-970.861,500.0,1472.08,650.874,1000.0,1100.1070410816394,157.1831777610932,935.202953332564,4.088
980.0,-970.861,500.0,1472.08,650.874,1000.0,1307.1012372608236,-7.011659635563092,953.5339411641304,3.876
980.0,-970.861,500.0,1472.08,650.874,1000.0,1161.244226580673,-188.10706749423247,981.9695696168825,4.008
980.0,-970.861,500.0,1472.08,650.874,1000.0,1052.0983331895561,-173.4242292472375,930.2604421610442,4.06
980.0,-970.861,500.0,1472.08,650.874,1000.0,1230.6558672100919,66.65974567821229,888.4997130670703,3.848
980.0,-970.861,500.0,1472.08,650.874,1000.0,1363.5601990006273,-126.21004810122128,985.539897581189,3.972
980.0,-970.861,500.0,1472.08,650.874,1000.0,1046.957039176527,571.8508231857854,948.2231764543933,0.0
980.0,-970.861,500.0,1472.08,650.874,1000.0,1251.8342929938938,-664.0238934611034,950.1659576780098,4.344
980.0,-970.861,500.0,1472.08,650.874,1000.0,1340.4012340860634,-485.01783986020064,937.0772873855774,4.152
980.0,-970.861,500.0,1472.08,650.874,1000.0,1356.1156864932063,-342.66796187330385,979.7639383863147,4.096
980.0,-970.861,500.0,1472.08,650.874,1000.0,1324.247497494439,-173.08509418774256,992.3433358260285,3.988
980.0,-970.861,500.0,1472.08,650.874,1000.0,1334.5990118488899,298.762600337612,919.1612413841165,3.808
980.0,-970.861,500.0,1472.08,650.874,1000.0,1234.5725920020045,149.42227614615354,995.3838403391276,3.968
980.0,-970.861,500.0,1472.08,650.874,1000.0,1141.41676277765,-37.87002047715828,994.7844578799176,4.04
980.0,-970.861,500.0,1472.08,650.874,1000.0,1341.9826130332606,501.15810981649514,905.8466476689874,3.936
980.0,-970.861,500.0,1472.08,650.874,1000.0,1186.0663313452424,55.45974729088357,976.7761840466306,3.98
980.0,-970.861,500.0,1472.08,650.874,1000.0,1266.6015525822465,-18.08894483395477,938.8910502854254,3.872
980.0,-970.861,500.0,1472.08,650.874,1000.0,1351.406940946251,-458.6642151874717,952.60746605507,4.156
980.0,-970.861,500.0,1472.08,650.874,1000.0,1441.539407813216,-556.4249244830803,958.0654481337529,0.0
980.0,-970.861,500.0,1472.08,650.874,1000.0,1154.6652651872814,-49.120626179333115,904.8500788062399,3.92
980.0,-970.861,500.0,1472.08,650.874,1000.0,1371.2591073395456,-310.14446777515593,913.5320547864824,4.008
980.0,-970.861,500.0,1472.08,650.874,1000.0,1248.52680355998,368.7100467114555,756.9645751668329,3.968
980.0,-970.861,500.0,1472.08,650.874,1000.0,1347.353984031671,485.4237026391601,952.1592988186486,3.92
980.0,-970.861,500.0,1472.08,650.874,1000.0,1388.5427495097847,203.09353987712507,875.0189105620406,3.824
980.0,-970.861,500.0,1472.08,650.874,1000.0,1212.353378967451,-214.53877804097885,974.0034256642052,3.972
980.0,-970.861,500.0,1472.08,650.874,1000.0,1142.819789310193,-384.198231312921,914.2464698244139,3.988
980.0,-970.861,500.0,1472.08,650.874,1000.0,1085.9078471910716,160.69778520238128,871.5098763234837,4.056
980.0,-970.861,500.0,1472.08,650.874,1000.0,1272.513241799983,-152.0734361847721,872.452936937336,3.848
980.0,-970.861,500.0,1472.08,650.874,1000.0,1269.8975070210836,550.036506610353,901.8918585996464,5.899
980.0,-970.861,500.0,1472.08,650.874,1000.0,1061.8526101053938,130.8258796458394,917.0092785080478,4.12
980.0,-970.861,500.0,1472.08,650.874,1000.0,1103.077492613526,20.18134806846615,962.9367589962092,4.056
980.0,-970.861,500.0,1472.08,650.874,1000.0,1387.4706242359996,-227.39476663506304,885.1895452544106,3.956
980.0,-970.861,500.0,1472.08,650.874,1000.0,1109.1564022833663,313.7425258344553,980.5138345276233,5.991
980.0,-970.861,500.0,1472.08,650.874,1000.0,1149.0663770551594,-220.47752746280946,956.354697110906,3.992
980.0,-970.861,500.0,1472.08,650.874,1000.0,1173.8373776533967,44.84858390590597,745.4056644494748,3.828
980.0,-970.861,500.0,1472.08,650.874,1000.0,1155.142022181468,-306.4642021790023,943.8302949413671,3.992
980.0,-970.861,500.0,1472.08,650.874,1000.0,1149.53403920868,-754.574135043126,958.661425986865,5.551
980.0,-970.861,500.0,1472.08,650.874,1000.0,1180.922066366998,-289.8717178964181,959.1988225858926,3.996
980.0,-970.861,500.0,1472.08,650.874,1000.0,1274.5488461944592,-80.88548545635163,979.973139599657,3.928
980.0,-970.861,500.0,1472.08,650.874,1000.0,1281.9013447921086,-98.67625385572332,909.7513840446566,3.856
980.0,-970.861,500.0,1472.08,650.874,1000.0,1217.0529429186008,167.3607406537771,936.296887258417,3.92
980.0,-970.861,500.0,1472.08,650.874,1000.0,1334.0555621937872,546.113108663071,910.3451318918248,4.084
980.0,-970.861,500.0,1472.08,650.874,1000.0,999.9101969871602,-0.9868860375706276,961.6139308814285,4.204
980.0,-970.861,500.0,1472.08,650.874,1000.0,1044.541325872569,-903.9345041601628,811.4590444173634,5.479
980.0,-970.861,500.0,1472.08,650.874,1000.0,1267.204281792245,-9.570027320514185,972.3902599575812,3.908
980.0,-970.861,500.0,1472.08,650.874,1000.0,1291.3260375977263,50.23484239233548,989.798394246959,3.912
980.0,-970.861,500.0,1472.08,650.874,1000.0,1372.446622301451,-288.56209066057306,992.9063028816984,4.088
980.0,-970.861,500.0,1472.08,650.874,1000.0,1026.3284209891078,-762.9173992352019,952.7548259424944,5.427
980.0,-970.861,500.0,1472.08,650.874,1000.0,1225.8948752660237,-1.917475042282149,898.0956278870528,3.852
980.0,-970.861,500.0,1472.08,650.874,1000.0,1200.7144581197595,-198.3788895884914,915.1347504053214,3.9
980.0,-970.861,500.0,1472.08,650.874,1000.0,1271.009011147866,-97.82268108689104,911.6209892253505,3.86
980.0,-970.861,500.0,1472.08,650.874,1000.0,1219.172270480552,-745.9772871843445,982.310598845231,5.563
980.0,-970.861,500.0,1472.08,650.874,1000.0,1138.744599327992,-482.2411666986409,978.4445829855379,4.156
980.0,-970.861,500.0,1472.08,650.874,1000.0,1201.4617746145846,464.4393205734154,996.125825431775,6.095
980.0,-970.861,500.0,1472.08,650.874,1000.0,1194.4945984322994,-404.90506424321256,948.1423533290904,4.024
