A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,Time
1650.0,880.0,1220.0,662.5,2072.5,922.0,938.54,1151.47,1300.6,2.2
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1055.96,-1661.96,1292.64,2.48
1650.0,880.0,1220.0,950.0,2241.5,922.0,1157.4,1691.17,1215.2,2.04
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1064.64,-1867.71,1263.06,2.396
1650.0,880.0,1220.0,950.0,2010.0,922.0,1262.14,1431.87,1201.68,2.008
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1309.3,-1672.92,1273.18,2.296
1650.0,880.0,1220.0,250.0,2710.0,1142.0,906.79,1808.89,1299.0,2.332
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,951.43,-1383.15,1287.91,2.192
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1245.07,1957.79,1303.59,2.404
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1321.16,-1499.94,1268.29,2.172
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1182.85,1856.94,1280.21,2.192
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1261.66,-1636.66,1269.74,2.012
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1306.65,1781.86,1292.42,2.148
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1437.69,-1148.54,1280.3,1.956
1650.0,880.0,1220.0,250.0,2478.5,1142.0,1106.6,1801.3,1297.7,2.392
1670.0,-880.0,1205.0,135.0,-2600.0,1287.0,867.47,-1962.74,1366.02,2.352
1650.0,880.0,1220.0,600.0,2360.0,1142.0,1365.26,1652.24,1271.13,2.272
1670.0,-880.0,1205.0,375.0,-2600.0,1287.0,1000.83,-1435.18,1370.56,2.224
1650.0,880.0,1220.0,950.0,2360.0,1142.0,1323.92,1519.27,1295.05,2.1
1670.0,-880.0,1205.0,825.0,-2600.0,1287.0,1200.28,-1786.09,1348.84,2.156
1650.0,880.0,1220.0,250.0,2241.5,1142.0,1321.05,1466.68,1291.73,2.336
1670.0,-880.0,1205.0,1065.0,-2600.0,1287.0,1439.26,-1778.4,1366.83,2.14
1650.0,880.0,1220.0,250.0,2010.0,1142.0,852.5,1609.24,1304.0,2.196
1670.0,-880.0,1205.0,210.0,-2285.0,1287.0,1021.72,-1621.78,1344.76,2.424
1650.0,880.0,1220.0,537.5,2072.5,1142.0,1276.44,1449.06,1277.61,2.172
1670.0,-880.0,1205.0,600.0,-2285.0,1287.0,1251.77,-1913.63,1374.08,2.372
1650.0,880.0,1220.0,775.0,2072.5,1142.0,1484.93,1670.6,1316.86,2.184
1670.0,-880.0,1205.0,990.0,-2285.0,1287.0,1366.31,-1558.67,1365.36,2.232
1650.0,880.0,1220.0,1012.5,2072.5,1142.0,1340.46,1716.38,1307.72,2.032
1670.0,-880.0,1205.0,210.0,-2045.0,1287.0,1164.71,-1428.52,1348.17,2.384
1650.0,880.0,1220.0,187.5,2647.5,1362.0,991.37,1724.1,1426.24,2.356
1670.0,-880.0,1205.0,600.0,-2045.0,1287.0,1110.04,-2015.75,1370.04,2.38
1650.0,880.0,1220.0,425.0,2647.5,1362.0,1167.71,2002.33,1385.87,2.452
1670.0,-880.0,1205.0,990.0,-2045.0,1287.0,1231.09,-1486.24,1358.32,2.152
1650.0,880.0,1220.0,662.5,2647.5,1362.0,1122.84,1581.14,1376.07,2.28
1650.0,880.0,1220.0,950.0,2710.0,1362.0,1125.97,1568.43,1436.48,2.372
1650.0,880.0,1220.0,250.0,2360.0,1362.0,974.61,1481.73,1395.81,2.204
1650.0,880.0,1220.0,600.0,2360.0,1362.0,1255.41,1420.22,1388.99,2.188
1650.0,880.0,1220.0,950.0,2478.5,1362.0,1465.03,1646.83,1415.11,2.224
1650.0,880.0,1220.0,187.5,2072.5,1362.0,1117.82,1408.61,1407.22,2.252
1650.0,880.0,1220.0,425.0,2072.5,1362.0,1267.87,1424.96,1441.34,2.192
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1220.49,1868.29,1424.3,2.204
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1290.98,1625.48,1412.27,2.072
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1298.69,1564.17,1395.66,2.024
1650.0,880.0,1220.0,187.5,2647.5,482.0,1356.79,2153.33,1110.68,2.704
1670.0,-880.0,1205.0,135.0,-2600.0,467.0,1099.88,-2104.5,993.97,2.52
1650.0,880.0,1220.0,425.0,2647.5,482.0,1100.0,1931.07,1120.93,2.452
1670.0,-880.0,1205.0,375.0,-2600.0,467.0,994.57,-1486.08,1015.4,2.292
1650.0,880.0,1220.0,662.5,2647.5,482.0,1047.26,1441.38,872.46,2.376
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1009.51,-1871.87,1197.8,2.28
1650.0,880.0,1220.0,950.0,2710.0,482.0,1271.31,1859.25,1163.94,2.316
1670.0,-880.0,1205.0,1065.0,-2600.0,467.0,1234.82,-1963.13,1232.61,2.26
1650.0,880.0,1220.0,250.0,2360.0,482.0,975.35,2080.26,982.18,2.52
1670.0,-880.0,1205.0,210.0,-2285.0,467.0,1054.34,-1558.06,1075.19,2.54
1650.0,880.0,1220.0,600.0,2360.0,482.0,1173.27,1792.09,1108.41,2.348
1670.0,-880.0,1205.0,600.0,-2285.0,467.0,1237.99,-1461.85,894.64,2.404
1650.0,880.0,1220.0,950.0,2478.5,482.0,1357.3,1567.52,1205.59,2.256
1670.0,-880.0,1205.0,990.0,-2285.0,467.0,1395.52,-1192.95,1139.86,2.316
1650.0,880.0,1220.0,187.5,2072.5,482.0,1058.47,1421.57,1206.44,2.344
1670.0,-880.0,1205.0,210.0,-2045.0,467.0,859.26,-1685.03,1164.75,2.528
1650.0,880.0,1220.0,425.0,2072.5,482.0,1049.97,1394.35,1052.2,2.26
1670.0,-880.0,1205.0,600.0,-2045.0,467.0,1074.42,-1720.84,967.03,2.388
1650.0,880.0,1220.0,662.5,2072.5,482.0,1113.86,1446.89,1094.01,2.168
1670.0,-880.0,1205.0,990.0,-2045.0,467.0,1184.45,-1590.13,962.26,2.292
1650.0,880.0,1220.0,950.0,2241.5,482.0,1215.7,1723.11,1189.99,2.184
1670.0,-880.0,1205.0,210.0,-2675.0,672.0,827.64,-1938.85,1081.96,2.544
1650.0,880.0,1220.0,950.0,2010.0,482.0,1152.25,1512.63,905.21,2.1
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,1176.16,-1954.65,1121.89,2.488
1650.0,880.0,1220.0,250.0,2710.0,702.0,1064.61,1656.82,1261.12,2.412
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1351.09,-1885.83,1040.61,2.412
1650.0,880.0,1220.0,537.5,2647.5,702.0,1035.04,1611.91,1106.25,2.26
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,798.09,-1810.32,1137.45,2.496
1650.0,880.0,1220.0,775.0,2647.5,702.0,1123.61,1781.65,1167.87,2.208
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1315.4,-1697.02,1047.87,2.42
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1248.12,1643.17,1209.51,2.28
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1412.07,-1768.42,1115.84,2.36
1650.0,880.0,1220.0,250.0,2478.5,702.0,908.45,2049.88,1070.06,2.452
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,813.21,-1682.44,1193.25,2.328
1650.0,880.0,1220.0,600.0,2360.0,702.0,1123.17,1629.93,1107.32,2.288
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1327.72,-1614.92,1203.67,2.304
1650.0,880.0,1220.0,950.0,2360.0,702.0,1339.61,1689.34,998.18,2.188
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1250.77,-1483.88,1402.14,2.116
1650.0,880.0,1220.0,250.0,2241.5,702.0,784.36,1535.34,1126.02,2.18
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1331.56,-1162.89,1123.82,2.024
1650.0,880.0,1220.0,250.0,2010.0,702.0,732.13,1591.2,1175.56,2.252
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,619.7,-1816.68,1216.39,2.232
1650.0,880.0,1220.0,537.5,2072.5,702.0,830.61,1498.65,1205.12,2.184
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,974.81,-1868.57,1218.49,2.296
1650.0,880.0,1220.0,775.0,2072.5,702.0,954.49,1506.47,1155.22,2.096
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1392.25,-1575.44,1208.62,2.196
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1541.9,1500.05,1221.68,2.104
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1362.05,-1732.88,1183.23,2.132
1650.0,880.0,1220.0,187.5,2647.5,922.0,806.31,2190.73,1211.83,2.472
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,797.0,-1382.32,1181.13,2.448
1650.0,880.0,1220.0,425.0,2647.5,922.0,1045.64,1804.15,1250.5,2.336
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1095.1,-1450.4,1175.77,2.34
1650.0,880.0,1220.0,662.5,2647.5,922.0,1324.46,1990.17,1229.23,2.404
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1253.21,-1439.69,1162.44,2.272
1650.0,880.0,1220.0,950.0,2710.0,922.0,1417.63,1608.72,1240.55,2.248
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,1078.78,-1386.56,1102.15,2.404
1650.0,880.0,1220.0,250.0,2360.0,922.0,1186.85,1423.58,1146.98,2.372
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,924.6,-1525.32,1222.3,2.248
1650.0,880.0,1220.0,600.0,2360.0,922.0,1052.47,1737.59,1299.09,2.192
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1396.82,-1491.49,1162.31,2.208
1650.0,880.0,1220.0,950.0,2478.5,922.0,1407.74,1626.81,1205.86,2.2
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,902.43,-1581.61,1259.78,2.564
1650.0,880.0,1220.0,187.5,2072.5,922.0,695.82,1178.88,1209.49,2.28
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1137.29,-1678.55,1251.97,2.416
1650.0,880.0,1220.0,425.0,2072.5,922.0,917.69,1651.82,1209.08,2.2
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1354.74,-1727.19,1263.13,2.352
1650.0,880.0,1220.0,662.5,2072.5,922.0,1270.65,1293.76,1325.14,2.068
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1273.5,-1790.42,1279.68,2.512
1650.0,880.0,1220.0,950.0,2241.5,922.0,1289.0,1723.35,1142.45,2.12
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,1146.34,-1727.42,1263.13,2.392
1650.0,880.0,1220.0,950.0,2010.0,922.0,1348.36,1493.15,1208.76,2.056
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1250.0,-1288.42,1231.01,2.284
1650.0,880.0,1220.0,250.0,2710.0,1142.0,1101.62,1703.99,1301.18,2.404
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,992.93,-1441.44,1233.68,2.204
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1364.57,1867.52,1306.32,2.412
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,1199.49,-1628.56,1287.91,2.168
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1168.04,1608.52,1277.62,2.24
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1477.34,-1303.0,1265.98,2.016
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1307.58,1814.93,1283.64,2.152
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1426.71,-1401.37,1231.84,1.956
1650.0,880.0,1220.0,250.0,2478.5,1142.0,692.27,1714.89,1303.96,2.188
1670.0,-880.0,1205.0,135.0,-2600.0,1287.0,919.14,-2130.33,1361.18,2.372
1650.0,880.0,1220.0,600.0,2360.0,1142.0,1182.01,1452.93,1290.43,2.144
1670.0,-880.0,1205.0,375.0,-2600.0,1287.0,1206.81,-1761.6,1348.77,2.3
1650.0,880.0,1220.0,950.0,2360.0,1142.0,1439.63,1959.35,1291.03,2.232
1670.0,-880.0,1205.0,825.0,-2600.0,1287.0,1087.31,-1858.58,1368.17,2.168
1650.0,880.0,1220.0,250.0,2241.5,1142.0,960.57,1586.45,1275.35,2.3
1670.0,-880.0,1205.0,1065.0,-2600.0,1287.0,1271.83,-1312.84,1348.3,2.232
1650.0,880.0,1220.0,250.0,2010.0,1142.0,715.63,1411.9,1304.23,2.048
1670.0,-880.0,1205.0,210.0,-2285.0,1287.0,770.43,-1292.31,1359.6,2.344
1650.0,880.0,1220.0,537.5,2072.5,1142.0,1025.57,1625.28,1295.25,2.116
1670.0,-880.0,1205.0,600.0,-2285.0,1287.0,1163.31,-1406.23,1355.73,2.312
1650.0,880.0,1220.0,775.0,2072.5,1142.0,1261.7,1610.67,1280.87,2.104
1670.0,-880.0,1205.0,990.0,-2285.0,1287.0,1197.8,-1733.85,1352.37,2.228
1650.0,880.0,1220.0,1012.5,2072.5,1142.0,1386.95,1722.56,1284.41,2.052
1670.0,-880.0,1205.0,210.0,-2045.0,1287.0,1036.34,-1466.91,1345.62,2.408
1650.0,880.0,1220.0,187.5,2647.5,1362.0,795.96,1832.79,1434.72,2.324
1670.0,-880.0,1205.0,600.0,-2045.0,1287.0,1270.13,-1396.82,1336.65,2.296
1650.0,880.0,1220.0,425.0,2647.5,1362.0,1061.36,1777.27,1421.44,2.296
1670.0,-880.0,1205.0,990.0,-2045.0,1287.0,1376.38,-1583.74,1365.92,2.16
1650.0,880.0,1220.0,662.5,2647.5,1362.0,1162.82,1567.26,1417.25,2.252
1650.0,880.0,1220.0,950.0,2710.0,1362.0,1197.67,1846.09,1390.46,2.284
1650.0,880.0,1220.0,250.0,2360.0,1362.0,1226.72,1481.15,1407.29,2.336
1650.0,880.0,1220.0,600.0,2360.0,1362.0,1158.1,1527.92,1422.36,2.16
1650.0,880.0,1220.0,950.0,2478.5,1362.0,1345.41,1525.59,1411.95,2.108
1650.0,880.0,1220.0,187.5,2072.5,1362.0,928.95,1294.24,1439.16,2.112
1650.0,880.0,1220.0,425.0,2072.5,1362.0,1078.74,1827.63,1421.88,2.324
1650.0,880.0,1220.0,662.5,2072.5,1362.0,1330.34,1474.29,1434.97,2.144
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1541.49,1634.72,1425.6,2.16
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1210.93,1604.75,1414.16,2.02
1650.0,880.0,1220.0,187.5,2647.5,482.0,830.28,1754.57,1183.74,2.436
1670.0,-880.0,1205.0,135.0,-2600.0,467.0,891.14,-1835.78,1172.03,2.452
1650.0,880.0,1220.0,425.0,2647.5,482.0,1102.14,1905.87,1319.02,2.404
1670.0,-880.0,1205.0,375.0,-2600.0,467.0,816.04,-1481.75,926.38,2.332
1650.0,880.0,1220.0,662.5,2647.5,482.0,1144.54,1878.5,918.23,2.392
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1351.35,-1762.11,1040.94,2.32
1650.0,880.0,1220.0,950.0,2710.0,482.0,1331.11,1493.72,1143.26,2.24
1670.0,-880.0,1205.0,1065.0,-2600.0,467.0,1393.55,-1706.85,1101.38,2.212
1650.0,880.0,1220.0,250.0,2360.0,482.0,934.66,1741.22,822.47,2.448
1670.0,-880.0,1205.0,210.0,-2285.0,467.0,1084.77,-1361.25,1391.01,2.54
1650.0,880.0,1220.0,600.0,2360.0,482.0,1267.8,1700.36,1093.96,2.328
1670.0,-880.0,1205.0,600.0,-2285.0,467.0,1279.44,-1431.68,1156.49,2.436
1650.0,880.0,1220.0,950.0,2478.5,482.0,1212.61,1723.1,1242.63,2.264
1670.0,-880.0,1205.0,990.0,-2285.0,467.0,1451.4,-1967.27,948.15,2.384
1650.0,880.0,1220.0,187.5,2072.5,482.0,1090.17,1549.69,1105.18,2.404
1670.0,-880.0,1205.0,210.0,-2045.0,467.0,1079.51,-1256.27,1241.64,2.46
1650.0,880.0,1220.0,425.0,2072.5,482.0,1064.24,1561.99,948.34,2.352
1670.0,-880.0,1205.0,600.0,-2045.0,467.0,1303.06,-1456.14,1171.94,2.416
1650.0,880.0,1220.0,662.5,2072.5,482.0,1260.85,1408.52,893.56,2.3
1670.0,-880.0,1205.0,990.0,-2045.0,467.0,1354.48,-1389.28,963.79,2.3
1650.0,880.0,1220.0,950.0,2241.5,482.0,1173.57,1489.25,1366.83,2.28
1670.0,-880.0,1205.0,210.0,-2675.0,672.0,732.92,-1728.51,1333.17,2.552
1650.0,880.0,1220.0,950.0,2010.0,482.0,1348.77,1113.62,1146.92,2.116
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,1214.18,-1687.94,1136.13,2.48
1650.0,880.0,1220.0,250.0,2710.0,702.0,1227.04,2208.89,1011.37,2.616
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1431.2,-1482.71,1121.5,2.416
1650.0,880.0,1220.0,537.5,2647.5,702.0,1210.23,1771.57,1130.37,2.404
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1106.63,-1841.52,1160.66,2.548
1650.0,880.0,1220.0,775.0,2647.5,702.0,1344.03,2134.87,1217.33,2.392
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1013.98,-1357.72,1135.26,2.408
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1315.37,1736.77,1266.43,2.18
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1273.04,-1818.1,992.06,2.356
1650.0,880.0,1220.0,250.0,2478.5,702.0,938.63,1597.08,1080.72,2.352
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,665.52,-1597.69,1266.08,2.164
1650.0,880.0,1220.0,600.0,2360.0,702.0,1160.56,1614.36,1159.48,2.244
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,830.19,-1457.23,1193.72,2.08
1650.0,880.0,1220.0,950.0,2360.0,702.0,1341.49,1345.06,1083.1,2.16
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1297.62,-1502.49,1119.96,2.076
1650.0,880.0,1220.0,250.0,2241.5,702.0,866.38,1647.16,1256.68,2.308
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1266.59,-1663.25,1111.62,1.976
1650.0,880.0,1220.0,250.0,2010.0,702.0,527.16,1326.4,1158.31,2.368
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1058.75,-1512.49,1115.07,2.368
1650.0,880.0,1220.0,537.5,2072.5,702.0,1286.79,1693.55,1124.0,2.32
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1125.03,-1604.92,1182.55,2.296
1650.0,880.0,1220.0,775.0,2072.5,702.0,1140.81,1261.72,1358.22,2.212
1670.0,-880.0,1205.0,825.0,-2600.0,877.0,1282.25,-1675.37,1098.47,2.204
1650.0,880.0,1220.0,1012.5,2072.5,702.0,1414.26,1489.97,1245.63,2.036
1670.0,-880.0,1205.0,1065.0,-2600.0,877.0,1343.97,-2048.82,1131.95,2.164
1650.0,880.0,1220.0,187.5,2647.5,922.0,941.53,1639.25,1245.91,2.372
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,950.49,-1457.1,1289.01,2.424
1650.0,880.0,1220.0,425.0,2647.5,922.0,1109.19,1807.7,1144.73,2.38
1670.0,-880.0,1205.0,600.0,-2285.0,877.0,1074.19,-1243.22,1204.06,2.34
1650.0,880.0,1220.0,662.5,2647.5,922.0,1049.87,1782.93,1130.41,2.228
1670.0,-880.0,1205.0,990.0,-2285.0,877.0,1314.95,-1643.47,1206.88,2.236
1650.0,880.0,1220.0,950.0,2710.0,922.0,1149.42,1871.91,1203.74,2.244
1670.0,-880.0,1205.0,210.0,-2045.0,877.0,888.56,-1712.12,1224.84,2.416
1650.0,880.0,1220.0,250.0,2360.0,922.0,858.61,1808.08,1231.48,2.348
1670.0,-880.0,1205.0,600.0,-2045.0,877.0,1163.19,-1586.41,1162.37,2.352
1650.0,880.0,1220.0,600.0,2360.0,922.0,1123.91,1697.24,1317.95,2.2
1670.0,-880.0,1205.0,990.0,-2045.0,877.0,1427.44,-1420.22,1067.23,2.204
1650.0,880.0,1220.0,950.0,2478.5,922.0,1360.0,1586.04,1241.04,2.192
1670.0,-880.0,1205.0,210.0,-2675.0,1082.0,1246.79,-1749.04,1244.02,2.548
1650.0,880.0,1220.0,187.5,2072.5,922.0,893.06,1694.46,1263.64,2.292
1670.0,-880.0,1205.0,600.0,-2675.0,1082.0,1103.55,-2093.73,1240.07,2.456
1650.0,880.0,1220.0,425.0,2072.5,922.0,966.73,1461.89,1156.55,2.148
1670.0,-880.0,1205.0,990.0,-2675.0,1082.0,1286.71,-2063.83,1253.9,2.36
1650.0,880.0,1220.0,662.5,2072.5,922.0,949.72,1329.53,1178.5,2.044
1670.0,-880.0,1205.0,210.0,-2435.0,1082.0,1024.2,-1349.34,1255.05,2.424
1650.0,880.0,1220.0,950.0,2241.5,922.0,1219.86,1513.21,1281.11,2.032
1670.0,-880.0,1205.0,600.0,-2435.0,1082.0,960.41,-1731.63,1246.97,2.348
1650.0,880.0,1220.0,950.0,2010.0,922.0,1210.25,1440.59,1226.24,1.968
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1328.13,-1780.52,1248.73,2.288
