A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,time
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1535.64,-1465.17,1055.4,2.448
1670.0,-880.0,1205.0,135.0,-2600.0,467.0,878.03,-1447.66,541.48,2.448
1650.0,880.0,1220.0,187.5,2647.5,482.0,1029.14,-1857.47,990.0,2.424
1670.0,-880.0,1205.0,210.0,-2285.0,467.0,1176.12,2558.22,718.64,2.424
1670.0,-880.0,1205.0,210.0,-2285.0,467.0,1043.15,-2004.61,902.54,2.424
1670.0,-880.0,1205.0,210.0,-2285.0,467.0,1176.12,2558.22,718.64,2.424
1670.0,-880.0,1205.0,210.0,-2285.0,467.0,1043.15,-2004.61,902.54,2.424
1670.0,-880.0,1205.0,210.0,-2675.0,672.0,1473.85,1427.09,822.0,2.424
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,867.44,1659.3,641.81,2.424
1650.0,880.0,1220.0,425.0,2647.5,482.0,1280.37,1513.92,706.39,2.424
1650.0,880.0,1220.0,425.0,2647.5,482.0,577.13,1437.2,521.52,2.424
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,1286.64,-1342.09,1064.32,2.424
1650.0,880.0,1220.0,662.5,2647.5,482.0,1405.87,1682.0,1621.52,2.424
1650.0,880.0,1220.0,187.5,2647.5,482.0,738.31,883.17,925.68,2.424
1670.0,-880.0,1205.0,135.0,-2600.0,467.0,296.55,-2308.79,485.64,2.4
1650.0,880.0,1220.0,187.5,2647.5,482.0,1281.99,1928.85,678.7,2.4
1650.0,880.0,1220.0,425.0,2647.5,482.0,1043.88,-1152.01,957.09,2.4
1650.0,880.0,1220.0,425.0,2647.5,482.0,726.89,-2045.07,632.97,2.4
1650.0,880.0,1220.0,662.5,2647.5,482.0,1064.87,2206.86,1028.96,2.4
1650.0,880.0,1220.0,662.5,2647.5,482.0,1032.55,2106.79,1294.62,2.4
1650.0,880.0,1220.0,662.5,2647.5,482.0,1345.04,2009.12,1643.1,2.4
1670.0,-880.0,1205.0,135.0,-2600.0,467.0,727.5,2018.05,498.48,2.4
1650.0,880.0,1220.0,425.0,2647.5,482.0,1126.73,1550.07,604.48,2.376
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1652.67,-1612.28,757.65,2.376
1650.0,880.0,1220.0,662.5,2647.5,482.0,1268.38,1964.2,1359.69,2.376
1650.0,880.0,1220.0,662.5,2647.5,482.0,1112.73,1943.01,1282.86,2.376
1670.0,-880.0,1205.0,135.0,-2600.0,467.0,1143.71,-2254.84,1081.77,2.352
1670.0,-880.0,1205.0,135.0,-2600.0,467.0,596.35,-1661.58,754.34,2.352
1650.0,880.0,1220.0,187.5,2647.5,482.0,1196.38,1762.31,862.04,2.352
1670.0,-880.0,1205.0,210.0,-2675.0,672.0,720.41,-1568.13,987.42,2.352
1650.0,880.0,1220.0,250.0,2478.5,702.0,1141.49,1906.06,765.96,2.352
1650.0,880.0,1220.0,662.5,2647.5,482.0,1608.03,2061.11,1364.69,2.352
1650.0,880.0,1220.0,662.5,2647.5,482.0,1377.43,1753.75,1373.91,2.352
1650.0,880.0,1220.0,187.5,2647.5,482.0,570.78,1442.32,811.81,2.352
1650.0,880.0,1220.0,187.5,2647.5,482.0,582.16,1850.08,929.03,2.352
1650.0,880.0,1220.0,425.0,2647.5,482.0,1011.44,1777.02,1421.52,2.352
